id,key,value,type
12430094,name,Ursa Minor Drive,regular
12430094,cfcc,A41,tiger
12430094,county,"Horry, SC",tiger
12430094,name_base,Ursa Minor,tiger
12430094,name_type,Dr,tiger
12430094,reviewed,no,tiger
12430094,zip_left,29575,tiger
12430094,zip_right,29575,tiger
12430110,highway,residential,regular
12430110,name,25th Avenue North,regular
12430110,cfcc,A41,tiger
12430110,county,"Horry, SC",tiger
12430110,name_base,25th,tiger
12430110,name_direction_suffix,N,tiger
12430110,name_type,Ave,tiger
12430110,reviewed,no,tiger
12430110,zip_left,29577,tiger
12430110,zip_right,29577,tiger
12430243,highway,residential,regular
12430243,name,Burroughs & Chapin Boulevard,regular
12430243,oneway,yes,regular
12430243,cfcc,A41,tiger
12430243,county,"Horry, SC",tiger
12430243,name_base,Founders Bv,tiger
12430243,reviewed,no,tiger
12430402,highway,residential,regular
12430402,name,Ranchette Circle,regular
12430402,cfcc,A41,tiger
12430402,county,"Horry, SC",tiger
12430402,name_base,Ranchette,tiger
12430402,name_type,Cir,tiger
12430402,reviewed,no,tiger
12430402,zip_left,29588,tiger
12430402,zip_left_1,29588,tiger
12430402,zip_right,29588,tiger
12430402,zip_right_1,29577,tiger
12430405,highway,residential,regular
12430405,name,Ranchette Circle,regular
12430405,cfcc,A41,tiger
12430405,county,"Horry, SC",tiger
12430405,name_base,Ranchette,tiger
12430405,name_type,Cir,tiger
12430405,reviewed,no,tiger
12430455,highway,residential,regular
12430455,name,Kyle Lane,regular
12430455,cfcc,A41,tiger
12430455,county,"Horry, SC",tiger
12430455,name_base,Kyle,tiger
12430455,name_type,Ln,tiger
12430455,reviewed,no,tiger
12430455,zip_left,29577,tiger
12430455,zip_right,29577,tiger
12430558,highway,residential,regular
12430558,name,Magnolia Street,regular
12430558,cfcc,A41,tiger
12430558,county,"Horry, SC",tiger
12430558,name_base,Magnolia,tiger
12430558,name_type,St,tiger
12430558,reviewed,no,tiger
12430558,zip_left,29577,tiger
12430558,zip_right,29577,tiger
12430566,highway,residential,regular
12430566,name,White Oak Lane,regular
12430566,cfcc,A41,tiger
12430566,county,"Horry, SC",tiger
12430566,name_base,White Oak,tiger
12430566,name_type,Ln,tiger
12430566,reviewed,no,tiger
12430580,highway,residential,regular
12430580,name,Libra Drive,regular
12430580,cfcc,A41,tiger
12430580,county,"Horry, SC",tiger
12430580,name_base,Libra,tiger
12430580,name_type,Dr,tiger
12430580,reviewed,no,tiger
12430580,zip_left,29575,tiger
12430580,zip_right,29575,tiger
12430624,highway,residential,regular
12430624,name,Vereen Avenue,regular
12430624,cfcc,A41,tiger
12430624,county,"Horry, SC",tiger
12430624,name_base,Vereen,tiger
12430624,name_type,Ave,tiger
12430624,reviewed,no,tiger
12430638,highway,residential,regular
12430638,name,Ursa Major Drive,regular
12430638,cfcc,A41,tiger
12430638,county,"Horry, SC",tiger
12430638,name_base,Ursa Major,tiger
12430638,name_type,Dr,tiger
12430638,reviewed,no,tiger
12430638,zip_left,29575,tiger
12430638,zip_right,29575,tiger
12430640,highway,residential,regular
12430640,name,Hammond Drive,regular
12430640,cfcc,A41,tiger
12430640,county,"Horry, SC",tiger
12430640,name_base,Hammond,tiger
12430640,name_type,Dr,tiger
12430640,reviewed,no,tiger
12430703,highway,residential,regular
12430703,name,Cygnus Drive,regular
12430703,cfcc,A41,tiger
12430703,county,"Horry, SC",tiger
12430703,name_base,Cygnus,tiger
12430703,name_type,Dr,tiger
12430703,reviewed,no,tiger
12430703,zip_left,29575,tiger
12430703,zip_right,29575,tiger
12430713,highway,residential,regular
12430713,name,Cedar Drive,regular
12430713,cfcc,A41,tiger
12430713,county,"Horry, SC",tiger
12430713,name_base,Cedar,tiger
12430713,name_type,Dr,tiger
12430713,reviewed,no,tiger
12430713,zip_left,29577,tiger
12430713,zip_right,29577,tiger
12430724,highway,residential,regular
12430724,name,Dunbar Street,regular
12430794,highway,residential,regular
12430794,name,Dogwood Drive,regular
12430794,cfcc,A41,tiger
12430794,county,"Horry, SC",tiger
12430794,name_base,Dogwood,tiger
12430794,name_type,Dr,tiger
12430794,reviewed,no,tiger
12430794,zip_left,29575,tiger
12430794,zip_right,29575,tiger
12430978,highway,residential,regular
12430978,name,Melanie Lane,regular
12430978,cfcc,A41,tiger
12430978,county,"Horry, SC",tiger
12430978,name_base,Melanie,tiger
12430978,name_type,Ln,tiger
12430978,reviewed,no,tiger
12430978,zip_left,29577,tiger
12430978,zip_right,29577,tiger
12431031,highway,residential,regular
12431031,name,Clearwater Street,regular
12431031,cfcc,A41,tiger
12431031,county,"Horry, SC",tiger
12431031,name_base,Clearwater,tiger
12431031,name_type,St,tiger
12431031,reviewed,no,tiger
12431031,zip_left,29577,tiger
12431031,zip_right,29577,tiger
12431032,highway,residential,regular
12431032,name,Clearwater Street,regular
12431032,cfcc,A41,tiger
12431032,county,"Horry, SC",tiger
12431032,name_base,Clearwater,tiger
12431032,name_type,St,tiger
12431032,reviewed,no,tiger
12431032,zip_left,29577,tiger
12431032,zip_right,29577,tiger
12431057,highway,secondary,regular
12431057,lanes,4,regular
12431057,name,North Ocean Boulevard,regular
12431057,name_1,State Highway 73,regular
12431057,old_ref,SC 73,regular
12431057,surface,asphalt,regular
12431057,cfcc,A41,tiger
12431057,county,"Horry, SC",tiger
12431057,name_base,Ocean,tiger
12431057,name_base_1,State Highway 73,tiger
12431057,name_direction_prefix,N,tiger
12431057,name_type,Blvd,tiger
12431057,reviewed,no,tiger
12431057,zip_left,29572,tiger
12431057,zip_right,29572,tiger
12431080,hgv,designated,regular
12431080,national_network,yes,hgv
12431080,highway,trunk,regular
12431080,lanes,3,regular
12431080,NHS,STRAHNET,regular
12431080,oneway,yes,regular
12431080,ref,US 17,regular
12431080,hgv:national_network,Title 23: Highways Part 658 http://ecfr.gpoaccess.gov/cgi/t/text/text-idx?c=ecfr&rgn=div5&view=text&node=23:1.0.1.7.33&idno=23,source
12431080,cfcc,A21,tiger
12431080,county,"Horry, SC",tiger
12431080,name_base,US Hwy 17,tiger
12431080,name_base_1,United States Highway 17,tiger
12431080,name_direction_suffix,S,tiger
12431080,name_type,Byp,tiger
12431080,reviewed,no,tiger
12431080,zip_left,29577,tiger
12431080,zip_right,29577,tiger
12431144,highway,residential,regular
12431144,name,Flora Drive,regular
12431144,cfcc,A41,tiger
12431144,county,"Horry, SC",tiger
12431144,name_base,Flora,tiger
12431144,name_type,Dr,tiger
12431144,reviewed,no,tiger
12431222,highway,residential,regular
12431222,name,Stalvey Avenue,regular
12431222,cfcc,A41,tiger
12431222,county,"Horry, SC",tiger
12431222,name_base,Stalvey,tiger
12431222,name_type,Ave,tiger
12431222,reviewed,no,tiger
12431222,zip_left,29577,tiger
12431222,zip_right,29577,tiger
12431305,highway,residential,regular
12431305,name,Brown Drive,regular
12431305,cfcc,A41,tiger
12431305,county,"Horry, SC",tiger
12431305,name_base,Pinegrove,tiger
12431305,name_type,Dr,tiger
12431305,reviewed,no,tiger
12431305,zip_left,29577,tiger
12431305,zip_right,29577,tiger
12431356,highway,residential,regular
12431356,name,Commerce Place,regular
12431436,highway,residential,regular
12431436,name,Pridgen Road,regular
12431436,cfcc,A41,tiger
12431436,county,"Horry, SC",tiger
12431436,name_base,Pridgen,tiger
12431436,name_type,Rd,tiger
12431436,reviewed,no,tiger
12431481,highway,residential,regular
12431481,name,Longwood Lakes Drive,regular
12431481,cfcc,A41,tiger
12431481,county,"Horry, SC",tiger
12431481,name_base,Longwood Lakes,tiger
12431481,name_type,Dr,tiger
12431481,reviewed,no,tiger
12431481,zip_left,29579,tiger
12431512,highway,residential,regular
12431512,name,Evergreen Way,regular
12431512,cfcc,A41,tiger
12431512,county,"Horry, SC",tiger
12431512,name_base,Evergreen,tiger
12431512,name_type,Way,tiger
12431512,separated,no,tiger
12431512,source,tiger_import_dch_v0.6_20070829,tiger
12431512,tlid,29096193:29096196,tiger
12431512,upload_uuid,bulk_upload.pl-d4571a8e-22ce-40ef-bb16-0392b2940b1d,tiger
12431524,highway,residential,regular
12431524,name,Orion Drive,regular
12431524,cfcc,A41,tiger
12431524,county,"Horry, SC",tiger
12431524,name_base,Orion,tiger
12431524,name_type,Dr,tiger
12431524,reviewed,no,tiger
12431524,zip_left,29575,tiger
12431524,zip_right,29575,tiger
12431561,highway,residential,regular
12431561,name,Holly Park Circle,regular
12431561,cfcc,A41,tiger
12431561,county,"Horry, SC",tiger
12431561,name_base,Holly Park,tiger
12431561,name_type,Cir,tiger
12431561,reviewed,no,tiger
12431561,zip_left,29577,tiger
12431561,zip_right,29577,tiger
12431592,highway,residential,regular
12431592,name,6th Avenue North,regular
12431592,cfcc,A41,tiger
12431592,county,"Horry, SC",tiger
12431592,name_base,6th,tiger
12431592,name_direction_suffix,N,tiger
12431592,name_type,Ave,tiger
12431592,reviewed,no,tiger
12431670,highway,residential,regular
12431670,name,Rainbow Avenue,regular
12431670,cfcc,A41,tiger
12431670,county,"Horry, SC",tiger
12431670,name_base,Rainbow,tiger
12431670,name_type,Ave,tiger
12431670,reviewed,no,tiger
12431670,zip_left,29577,tiger
12431670,zip_right,29577,tiger
12431677,highway,residential,regular
12431677,name,6th Avenue South,regular
12431677,cfcc,A41,tiger
12431677,county,"Horry, SC",tiger
12431677,name_base,6th,tiger
12431677,name_direction_suffix,S,tiger
12431677,name_type,Ave,tiger
12431677,reviewed,no,tiger
12431677,zip_left,29577,tiger
12431677,zip_right,29577,tiger
12431759,highway,residential,regular
12431759,name,Johnson Avenue,regular
12431759,cfcc,A41,tiger
12431759,county,"Horry, SC",tiger
12431759,name_base,Alston,tiger
12431759,name_type,Ln,tiger
12431759,reviewed,no,tiger
12431759,zip_left,29577,tiger
12431759,zip_right,29577,tiger
12431810,highway,residential,regular
12431810,name,Pecan Street,regular
12431810,cfcc,A41,tiger
12431810,county,"Horry, SC",tiger
12431810,name_base,Pecan,tiger
12431810,name_type,St,tiger
12431810,reviewed,no,tiger
12431810,zip_left,29577,tiger
12431810,zip_right,29577,tiger
12431886,highway,residential,regular
12431886,name,Warren Street,regular
12431886,cfcc,A41,tiger
12431886,county,"Horry, SC",tiger
12431886,name_base,Warren,tiger
12431886,name_type,St,tiger
12431886,zip_left,29577,tiger
12431886,zip_right,29577,tiger
12431903,highway,residential,regular
12431903,name,Todd Circle,regular
12431903,cfcc,A41,tiger
12431903,county,"Horry, SC",tiger
12431903,name_base,Todd,tiger
12431903,name_type,Cir,tiger
12431903,reviewed,no,tiger
12431903,zip_left,29577,tiger
12431903,zip_right,29577,tiger
12431906,highway,residential,regular
12431906,name,Pine Drive,regular
12431906,cfcc,A41,tiger
12431906,county,"Horry, SC",tiger
12431906,name_base,Pine,tiger
12431906,name_type,Dr,tiger
12431906,reviewed,no,tiger
12431906,zip_left,29577,tiger
12431906,zip_right,29577,tiger
12431929,highway,residential,regular
12431929,name,Wayland Circle,regular
12431929,cfcc,A41,tiger
12431929,county,"Horry, SC",tiger
12431929,name_base,Wayland,tiger
12431929,name_type,Cir,tiger
12431929,reviewed,no,tiger
12431929,zip_left,29588,tiger
12431929,zip_right,29588,tiger
12431985,highway,tertiary,regular
12431985,name,21st Avenue North,regular
12431985,oneway,yes,regular
12431985,cfcc,A41,tiger
12431985,county,"Horry, SC",tiger
12431985,name_base,21st,tiger
12431985,name_direction_suffix,N,tiger
12431985,name_type,Ave,tiger
12431985,reviewed,no,tiger
12431985,zip_left,29577,tiger
12431985,zip_right,29577,tiger
12431992,highway,residential,regular
12431992,name,Foral Drive,regular
12431992,cfcc,A41,tiger
12431992,county,"Horry, SC",tiger
12431992,name_base,Foral,tiger
12431992,name_type,Dr,tiger
12431992,reviewed,no,tiger
12432009,highway,residential,regular
12432009,name,N Oak Street,regular
12432009,oneway,no,regular
12432009,cfcc,A41,tiger
12432009,county,"Horry, SC",tiger
12432009,name_base,Oak,tiger
12432009,name_type,St,tiger
12432009,reviewed,no,tiger
12432009,zip_left,29577,tiger
12432009,zip_right,29577,tiger
12432096,highway,residential,regular
12432096,name,Paris Lane,regular
12432096,cfcc,A41,tiger
12432096,county,"Horry, SC",tiger
12432096,name_base,Paris,tiger
12432096,name_type,Ln,tiger
12432096,reviewed,no,tiger
12432096,zip_left,29577,tiger
12432096,zip_right,29577,tiger
12432106,highway,residential,regular
12432106,name,Marina Drive,regular
12432106,cfcc,A41,tiger
12432106,county,"Horry, SC",tiger
12432106,name_base,Marina,tiger
12432106,name_type,Dr,tiger
12432106,reviewed,no,tiger
12432106,zip_left,29577,tiger
12432106,zip_right,29577,tiger
12432148,highway,residential,regular
12432148,name,Carolyn Drive,regular
12432148,cfcc,A41,tiger
12432148,county,"Horry, SC",tiger
12432148,name_base,Carolyn;Hague,tiger
12432148,name_type,Ave;Dr,tiger
12432148,reviewed,no,tiger
12432148,zip_left,29578;29577,tiger
12432148,zip_right,29577,tiger
12432165,highway,residential,regular
12432165,name,21st Avenue South,regular
12432165,cfcc,A41,tiger
12432165,county,"Horry, SC",tiger
12432165,name_base,21st,tiger
12432165,name_direction_suffix,S,tiger
12432165,name_type,Ave,tiger
12432165,reviewed,no,tiger
12432165,zip_left,29577,tiger
12432165,zip_right,29577,tiger
12432197,access,yes,regular
12432197,highway,residential,regular
12432197,name,Temperance Drive,regular
12432197,oneway,no,regular
12432197,cfcc,A74,tiger
12432197,county,"Horry, SC",tiger
12432197,name_base,Temperance,tiger
12432197,name_type,Dr,tiger
12432197,reviewed,no,tiger
12432197,zip_left,29577,tiger
12432197,zip_right,29577,tiger
12432226,highway,residential,regular
12432226,name,Howard Avenue,regular
12432226,cfcc,A41,tiger
12432226,county,"Horry, SC",tiger
12432226,name_base,Howard,tiger
12432226,name_type,Pky,tiger
12432226,reviewed,no,tiger
12432226,zip_left,29577,tiger
12432226,zip_right,29577,tiger
12432231,highway,residential,regular
12432231,name,Pampas Drive,regular
12432231,cfcc,A41,tiger
12432231,county,"Horry, SC",tiger
12432231,name_base,Howard,tiger
12432231,name_type,Pky,tiger
12432231,reviewed,no,tiger
12432231,zip_left,29577,tiger
12432231,zip_right,29577,tiger
12432263,highway,residential,regular
12432263,name,Mary Street,regular
12432263,cfcc,A41,tiger
12432263,county,"Horry, SC",tiger
12432263,name_base,Mary,tiger
12432263,name_type,St,tiger
12432263,reviewed,no,tiger
12432263,zip_left,29577,tiger
12432263,zip_left_1,29577,tiger
12432311,highway,residential,regular
12432311,name,Owens Street,regular
12432311,cfcc,A41,tiger
12432311,county,"Horry, SC",tiger
12432311,name_base,Owens,tiger
12432311,name_type,St,tiger
12432311,reviewed,no,tiger
12432311,zip_left,29577,tiger
12432311,zip_right,29577,tiger
12432336,highway,residential,regular
12432336,name,Sagitarius Drive,regular
12432336,cfcc,A41,tiger
12432336,county,"Horry, SC",tiger
12432336,name_base,Sagitarius,tiger
12432336,name_type,Dr,tiger
12432336,reviewed,no,tiger
12432336,zip_left,29575,tiger
12432336,zip_right,29575,tiger
12432393,highway,residential,regular
12432393,name,2nd Avenue,regular
12432393,cfcc,A41,tiger
12432393,county,"Horry, SC",tiger
12432393,name_base,2nd,tiger
12432393,name_type,Ave,tiger
12432393,reviewed,no,tiger
12432393,zip_left,29577,tiger
12432393,zip_right,29577,tiger
12432474,highway,residential,regular
12432474,name,Scorpio Lane,regular
12432474,cfcc,A41,tiger
12432474,county,"Horry, SC",tiger
